id,relocation_ready,travel_ready,retraining_ready,education_code,employement_code,locality_type,drive_A,drive_B,drive_C,drive_D,drive_E,Гибкий график,Полный рабочий день,Сменный график,Ненормированный рабочий день,Неполный рабочий день,Выхтовый метод,male,female,continue,age,experience,salary_desired,completeness_rate,last_exp,top_institution_by_freq,top_institution_by_salary,mean_salary_positions,mean_salary_skills,top_employer_by_freq,top_employer_by_salary
40293,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,39.0,9,46710,81.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
40357,-1,-1,1,1,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,24.0,4,40000,61.0,1521.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
40492,1,1,1,5,6,4,0,1,1,0,0,0,1,0,0,0,0,1,0,1.0,49.0,20,53478,88.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
40568,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,51.0,33,88230,94.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
40610,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,38.0,13,83040,84.0,762.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
40624,-1,-1,1,3,6,6,0,0,0,0,0,0,1,1,0,0,0,1,0,1.0,39.0,18,30000,64.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
40627,-1,-1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,46.0,22,41520,81.0,1095.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
40674,0,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,38.0,15,31140,76.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
40692,-1,-1,-1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,29.0,5,50000,64.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
40720,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,46.0,18,40000,88.0,5053.0,0.0,0.0,0.0,0.0,0.0,0.0
40793,1,1,1,3,6,6,0,1,1,0,0,0,1,0,0,0,0,1,0,1.0,50.0,0,57090,67.0,0.0,0.0,0.0,0.04483252357740812,0.0,0.07159438314652575,0.0
40807,-1,-1,1,3,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,50.0,0,33454,84.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
40816,-1,-1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,28.0,9,60000,79.0,578.0,0.0,0.0,0.059046630716114636,0.0,0.07159438314652575,0.0
40821,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,30.0,9,80000,65.0,0.0,0.0,0.0,0.05950372762538796,0.0,0.07159438314652575,0.0
40851,-1,-1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,50.0,13,25950,81.0,1764.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
40853,-1,-1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,66.0,32,51900,76.0,1826.0,0.0,0.0,0.050991006535204865,0.0,0.07159438314652575,0.0
40930,-1,1,1,3,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,62.0,2,45000,74.0,791.0,0.0,0.0,0.035799408924166866,0.0,0.07159438314652575,0.0
40972,1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,26.0,0,64174,0.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
41006,-1,0,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,47.0,9,33454,76.0,3408.0,0.0,0.0,0.057657933822473424,0.0,0.07159438314652575,0.0
41025,-1,0,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,31.0,9,55756,96.0,1613.0,0.0,0.0,0.053972525146736734,0.0,0.0,0.0
41031,-1,-1,0,5,6,6,0,1,0,0,0,0,1,1,0,0,0,1,0,-1.0,26.0,1,70000,73.0,181.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41034,1,1,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,48.0,13,120000,70.0,2406.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41041,-1,0,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,58.0,11,80000,88.0,1704.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41059,-1,1,1,5,6,6,1,1,1,0,0,0,1,0,0,0,0,1,0,1.0,45.0,27,35000,86.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41125,-1,0,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,49.0,15,42783,63.0,1583.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41145,-1,1,1,5,6,6,0,1,0,0,0,0,1,1,0,0,0,1,0,-1.0,28.0,3,53478,94.0,123.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41207,1,1,1,1,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,26.0,1,25000,78.0,275.0,0.0,0.0,0.05546697417805356,0.0,0.07159438314652575,0.0
41216,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,25.0,4,46710,92.0,61.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41332,-1,-1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,21.0,0,26988,83.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
41342,1,1,1,3,6,6,0,1,1,0,0,0,1,0,0,0,0,1,0,-1.0,55.0,10,45000,79.0,61.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41343,0,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,35.0,11,50000,65.0,213.0,0.0,0.0,0.057657933822473424,0.0,0.07159438314652575,0.0
41358,1,1,1,3,6,6,1,1,1,0,0,0,1,0,0,0,0,1,0,-1.0,32.0,3,35000,73.0,153.0,0.0,0.0,0.09385930342222376,0.0,0.07159438314652575,0.0
41502,0,0,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0,64174,0.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41507,0,0,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,40.0,15,50000,96.0,0.0,0.0,0.6211180124223602,0.0,0.019344811800096718,0.07159438314652575,0.0
41523,1,1,1,2,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,31.0,0,19252,0.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
41571,1,1,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,62.0,23,50000,81.0,1706.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41618,-1,1,1,4,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,31.0,5,90000,68.0,1919.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41687,1,1,1,4,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,36.0,2,36142,86.0,426.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41713,-1,-1,1,5,6,3,0,1,0,0,0,1,1,1,0,0,0,1,0,-1.0,43.0,10,36330,79.0,793.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41782,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,0,46710,0.0,792.0,0.07812036024039294,0.0,0.0,0.0,0.07159438314652575,0.0
41837,1,0,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,1,50181,83.0,488.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41860,-1,1,1,4,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,67.0,9,31140,82.0,607.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41871,0,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,6,32087,82.0,518.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41883,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,35.0,16,70000,68.0,5875.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
41926,1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,49.0,9,90000,85.0,3011.0,0.0,0.0,0.0,0.0,0.0,0.0
41982,0,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,11,27878,77.0,152.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41990,0,1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,48.0,2,35000,85.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
41993,0,0,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,24.0,6,27878,87.0,1735.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42040,0,0,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,40.0,15,42783,57.0,4171.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42130,-1,1,1,4,6,3,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,40.0,13,100000,63.0,4414.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42147,0,0,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,51.0,18,40000,86.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42168,1,1,1,2,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,38.0,0,40000,57.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
42278,1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,45.0,0,80018,58.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
42285,1,0,1,5,6,3,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,36.0,10,66908,81.0,334.0,0.0,0.0,0.05950372762538796,0.0,0.07159438314652575,0.0
42300,-1,1,1,3,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,0,62280,85.0,89.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
42369,0,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,29.0,0,32087,71.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
42408,1,0,0,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,26.0,0,20760,0.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42423,0,0,0,3,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,23.0,0,46710,58.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
42425,-1,-1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,30.0,2,33454,79.0,274.0,0.0,0.0,0.036793882520971766,0.0,0.07159438314652575,0.0
42533,0,0,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,58.0,16,64174,67.0,4018.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42535,0,1,1,5,6,6,0,1,0,0,0,1,1,1,0,0,0,1,0,1.0,27.0,4,50000,73.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42543,-1,-1,-1,1,6,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,51.0,0,40000,52.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
42702,0,0,0,2,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,0,22303,0.0,519.0,0.0,0.0,0.057657933822473424,0.0,0.07159438314652575,0.0
42743,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,30.0,11,62280,91.0,974.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42765,0,1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,29.0,7,45000,63.0,638.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42818,-1,0,1,5,2,6,0,0,0,0,0,1,0,1,0,1,0,0,1,1.0,29.0,4,31140,87.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42821,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,41.0,19,74869,88.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
42886,1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,48.0,23,85565,79.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42900,0,-1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,42.0,6,60000,85.0,2100.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
42958,-1,1,1,4,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,25.0,5,103800,91.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0
42961,-1,-1,1,3,2,6,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0,46.0,17,25000,74.0,1096.0,0.0,0.0,0.053972525146736734,0.0,0.0,0.0
43005,-1,1,1,5,6,6,0,1,1,0,0,0,1,0,0,0,0,1,0,-1.0,36.0,11,31140,88.0,852.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
43063,0,0,0,5,2,6,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,44.0,9,20000,91.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
43111,-1,-1,-1,1,2,6,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0,48.0,0,17000,73.0,123.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
43198,0,0,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,25.0,2,51900,78.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0
43229,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,38.0,15,62280,88.0,515.0,0.0,0.0,0.053842352108856927,0.0,0.07159438314652575,0.0
43338,1,1,1,3,6,6,0,1,0,0,0,0,1,1,1,0,0,1,0,-1.0,36.0,10,70000,80.0,427.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
43372,-1,0,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,41.0,22,100000,78.0,2282.0,0.0,0.0,0.08295535603745231,0.0,0.07159438314652575,0.0
43377,-1,1,1,5,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,25.0,3,60000,88.0,791.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
43394,1,-1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,52.0,28,70000,91.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
43435,0,0,0,2,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,28.0,0,15000,46.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
43476,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,31.0,5,57156,91.0,0.0,0.0,0.0,0.04779767604967748,0.0,0.07159438314652575,0.0
43524,0,0,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,31.0,10,31140,84.0,0.0,0.0,0.0,0.050991006535204865,0.0,0.07159438314652575,0.0
43532,-1,1,1,3,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,-1.0,0.0,0,33454,0.0,456.0,0.0,0.0,0.046205654660656376,0.0,0.07159438314652575,0.0
43548,0,0,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,30.0,4,42783,82.0,426.0,0.0,0.0,0.040549705408411234,0.0,0.07159438314652575,0.0
43604,-1,1,1,4,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,25.0,0,55000,74.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
43689,-1,1,1,4,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,36.0,10,50000,81.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0
43728,1,1,1,2,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,39.0,0,40000,56.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
43750,0,1,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,37.0,0,25950,54.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
43860,-1,-1,1,5,2,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,38.0,11,53478,86.0,0.0,0.0,0.0,0.053842352108856927,0.0,0.07159438314652575,0.0
43880,1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,42.0,0,40000,78.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
43957,1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,39.0,11,45000,80.0,2131.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
43980,-1,-1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,11,2,86.0,638.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44002,-1,-1,1,3,6,6,0,1,1,0,0,0,1,0,0,0,0,1,0,0.0,27.0,0,34294,71.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
44063,1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,32.0,8,70000,88.0,1248.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
44097,1,1,0,3,6,6,0,1,1,1,1,0,1,0,0,0,0,1,0,0.0,42.0,0,80217,54.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
44127,0,1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,40.0,14,20000,91.0,426.0,0.0,0.0,0.0394748089764771,0.0,0.07159438314652575,0.0
44130,1,1,1,3,6,6,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0,34.0,7,48189,80.0,0.0,0.0,0.0,0.05950475339141512,0.0,0.07159438314652575,0.0
44144,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,34.0,10,70000,69.0,3562.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44237,1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,30.0,6,40000,73.0,2038.0,0.0,0.0,0.053842352108856927,0.0,0.08289795918367347,0.0
44309,0,0,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,30.0,7,42783,86.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44346,0,0,0,5,6,3,0,1,1,0,0,0,1,0,0,0,0,1,0,-1.0,33.0,14,80000,82.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44353,-1,0,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,22.0,0,40000,69.0,31.0,0.0,0.0,0.05552085456280345,0.0,0.07159438314652575,0.0
44374,-1,-1,1,4,2,6,0,0,0,0,0,1,0,1,0,1,0,0,1,0.0,25.0,0,21392,58.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
44383,0,0,0,2,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,38.0,0,20000,46.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
44409,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,35.0,6,50000,88.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0
44420,0,1,0,5,6,6,0,0,0,0,0,1,1,0,0,1,0,1,0,-1.0,33.0,4,30000,82.0,1338.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44453,0,0,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,41.0,14,51900,78.0,2281.0,0.0,0.0,0.050991006535204865,0.0,0.07159438314652575,0.0
44549,1,1,1,5,6,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,34.0,15,70000,89.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44569,-1,1,1,2,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,41.0,6,39030,76.0,1065.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44689,-1,0,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,53.0,9,70000,86.0,3258.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44733,-1,1,1,5,6,6,0,1,0,0,0,0,1,1,0,0,0,0,1,-1.0,37.0,8,40000,84.0,1704.0,0.0,0.0,0.040549705408411234,0.0,0.07159438314652575,0.0
44738,0,1,1,3,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,54.0,21,36330,71.0,0.0,0.0,0.0,0.050499525508491135,0.0,0.07159438314652575,0.0
44742,-1,1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,22.0,3,25000,97.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0
44752,-1,-1,1,4,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,20.0,1,50000,89.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
44784,-1,-1,1,3,6,6,0,0,0,0,0,0,1,1,0,1,0,0,1,-1.0,24.0,3,40000,84.0,244.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44857,-1,0,1,5,6,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,28.0,1,45725,83.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44866,-1,-1,1,4,5,6,0,1,0,0,0,0,1,0,0,1,0,0,1,-1.0,54.0,25,80000,79.0,396.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44902,-1,0,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,33.0,6,69522,79.0,427.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
44938,-1,-1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,38.0,10,36330,71.0,2312.0,0.0,0.0,0.06629576369653749,0.0,0.07159438314652575,0.0
44978,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,28.0,1,50000,88.0,335.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
45027,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,50.0,0,77850,71.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
45028,-1,1,1,4,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,26.0,1,60000,86.0,184.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
45077,0,0,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,59.0,4,30000,69.0,1247.0,0.0,0.0,0.05776811693832669,0.0,0.07159438314652575,0.0
45092,-1,-1,-1,3,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,-1.0,0.0,1,37435,100.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0
45221,-1,1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,39030,58.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
45323,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,58.0,11,74869,88.0,3745.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
45365,0,0,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,34.0,0,46710,0.0,0.0,0.0,0.0,0.057657933822473424,0.0,0.07159438314652575,0.0
45420,-1,-1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,7,45000,76.0,2496.0,0.0,0.0,0.046205654660656376,0.0,0.07159438314652575,0.0
45437,-1,-1,-1,4,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,24.0,0,70000,63.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
45452,1,1,1,3,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,30.0,1,40000,74.0,305.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
45507,-1,1,1,3,6,6,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,56.0,1,40000,76.0,273.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
45510,0,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,40.0,0,100000,0.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
45517,-1,-1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,32.0,9,70000,83.0,1734.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
45534,-1,-1,1,4,5,6,0,1,0,0,0,1,0,1,1,1,0,0,1,-1.0,22.0,0,15000,83.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
45551,0,0,1,3,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,50.0,4,35000,89.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0
45591,-1,-1,1,3,6,4,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,32.0,2,35000,64.0,31.0,0.0,0.0,0.041313327066465656,0.0,0.07159438314652575,0.0
45617,0,0,0,1,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,49,0.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
45632,0,1,1,5,6,6,0,1,1,1,0,0,1,0,0,0,0,1,0,-1.0,46.0,16,51900,73.0,3042.0,0.0,0.0,0.059046630716114636,0.0,0.07159438314652575,0.0
45658,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,29.0,3,35000,82.0,396.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
45725,0,1,1,3,6,3,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,45.0,9,50000,57.0,2466.0,0.0,0.0,0.09385930342222376,0.0,0.07159438314652575,0.0
45747,-1,-1,1,3,2,6,0,0,0,0,0,1,1,0,0,0,0,0,1,-1.0,29.0,7,22303,81.0,1308.0,0.0,0.0,0.038362212814483286,0.0,0.07159438314652575,0.0
45764,1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,37.0,20,85565,91.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
45767,1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,27.0,5,50000,86.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
